Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Caribbean small states,CSS,4.35002493858337
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cayman Islands,CYM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Central African Republic,CAF,1.56587994098663
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Central Europe and the Baltics,CEB,4.26692008972168
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Chad,TCD,2.25947999954224
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Channel Islands,CHI,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Chile,CHL,5.43316984176636
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,China,CHN,3.54249000549316
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Colombia,COL,4.44910001754761
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Comoros,COM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Congo, Dem. Rep.",COD,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Congo, Rep.",COG,3.00147008895874
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Costa Rica,CRI,6.7790699005127
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cote d'Ivoire,CIV,3.23993992805481
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Croatia,HRV,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cuba,CUB,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Curacao,CUW,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cyprus,CYP,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Czech Republic,CZE,4.26692008972168
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Denmark,DNK,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Djibouti,DJI,3.62773990631104
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Dominica,DMA,5.57154989242554
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Dominican Republic,DOM,3.92848992347717
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Early-demographic dividend,EAR,3.97974491119385
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific,EAS,3.43450498580933
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific (excluding high income),EAP,3.1331000328064
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,3.1331000328064
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ecuador,ECU,4.6214599609375
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Egypt, Arab Rep.",EGY,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,El Salvador,SLV,3.60575008392334
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Equatorial Guinea,GNQ,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Eritrea,ERI,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Estonia,EST,5.23887014389038
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Eswatini,SWZ,5.67916011810303
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ethiopia,ETH,5.06867980957031
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Euro area,EMU,4.80559992790222
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia,ECS,4.67819976806641
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia (excluding high income),ECA,4.48639988899231
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,4.61579990386963
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,European Union,EUU,4.62730979919434
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Faroe Islands,FRO,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Fiji,FJI,4.83571004867554
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Finland,FIN,6.26929998397827
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Fragile and conflict affected situations,FCS,3.13120007514954
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,France,FRA,5.41316986083984
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,French Polynesia,PYF,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Gabon,GAB,2.93345999717712
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Gambia, The",GMB,2.36543989181519
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Georgia,GEO,3.5210599899292
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Germany,DEU,4.99274015426636
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ghana,GHA,4.0041298866272
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Gibraltar,GIB,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Greece,GRC,3.59395003318787
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Greenland,GRL,10.5601902008057
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Grenada,GRD,3.55255007743835
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Guam,GUM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Guatemala,GTM,3.13704991340637
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Guinea,GIN,2.38432002067566
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Guinea-Bissau,GNB,2.13787007331848
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Guyana,GUY,4.45058012008667
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Haiti,HTI,1.68210005760193
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Heavily indebted poor countries (HIPC),HPC,3.31093990802765
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,High income,HIC,4.8984899520874
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Honduras,HND,6.05646991729736
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Hong Kong SAR, China",HKG,3.32651996612549
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Hungary,HUN,4.62730979919434
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IBRD only,IBD,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Iceland,ISL,7.57405996322632
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA & IBRD total,IBT,3.79841494560242
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA blend,IDB,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA only,IDX,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA total,IDA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,India,IND,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Indonesia,IDN,3
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Iran, Islamic Rep.",IRN,3.9553599357605
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Iraq,IRQ,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ireland,IRL,3.38309001922607
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Isle of Man,IMN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Israel,ISR,6.1648998260498
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Italy,ITA,4.2557201385498
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Jamaica,JAM,5.41380977630615
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Japan,JPN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Jordan,JOR,2.98481011390686
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Kazakhstan,KAZ,2.61595010757446
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Kenya,KEN,5.30625009536743
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Kiribati,KIR,11.9682903289795
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Korea, Dem. People's Rep.",PRK,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Korea, Rep.",KOR,4.45807981491089
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Kosovo,XKX,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Kuwait,KWT,6.38917016983032
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Kyrgyz Republic,KGZ,5.55267000198364
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Lao PDR,LAO,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Late-demographic dividend,LTE,4.44910001754761
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Latin America & Caribbean,LCN,4.25442981719971
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Latin America & Caribbean (excluding high income),LAC,4.09145987033844
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.25442981719971
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Latvia,LVA,4.24517011642456
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Least developed countries: UN classification,LDC,3.29086494445801
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Lebanon,LBN,2.52447009086609
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Lesotho,LSO,7.28535985946655
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Liberia,LBR,2.58412003517151
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Libya,LBY,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Liechtenstein,LIE,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Lithuania,LTU,3.89495992660522
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Low & middle income,LMY,3.71429991722107
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Low income,LIC,3.19979000091553
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Lower middle income,LMC,3.97974491119385
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Luxembourg,LUX,3.66626000404358
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Macao SAR, China",MAC,2.72788000106812
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Madagascar,MDG,2.87452006340027
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Malawi,MWI,3.38193988800049
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Malaysia,MYS,4.47959995269775
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Maldives,MDV,3.91248989105225
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mali,MLI,3.88252997398376
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Malta,MLT,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Marshall Islands,MHL,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mauritania,MRT,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mauritius,MUS,4.83458995819092
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mexico,MEX,4.25442981719971
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,9.69705009460449
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle East & North Africa,MEA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle East & North Africa (excluding high income),MNA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle income,MIC,3.97974491119385
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Moldova,MDA,5.43973016738892
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Monaco,MCO,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mongolia,MNG,6.17301988601685
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Montenegro,MNE,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Morocco,MAR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mozambique,MOZ,5.45218992233276
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Myanmar,MMR,1.92288994789124
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Namibia,NAM,8.98805046081543
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nauru,NRU,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nepal,NPL,4.43445014953613
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Netherlands,NLD,5.35764980316162
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,New Caledonia,NCL,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,New Zealand,NZL,6.04850006103516
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nicaragua,NIC,3.56255006790161
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Niger,NER,3.44697999954224
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nigeria,NGA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,North America,NAC,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,North Macedonia,MKD,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Northern Mariana Islands,MNP,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Norway,NOR,7.64411020278931
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Not classified,INX,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,OECD members,OED,4.8984899520874
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Oman,OMN,5.20723009109497
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Other small states,OSS,5.4590151309967
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pacific island small states,PSS,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pakistan,PAK,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Palau,PLW,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Panama,PAN,2.8829300403595
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Papua New Guinea,PNG,1.8748300075531
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Paraguay,PRY,3.28320002555847
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Peru,PER,3.71429991722107
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Philippines,PHL,3.1331000328064
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Poland,POL,4.61579990386963
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Portugal,PRT,4.67515993118286
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Post-demographic dividend,PST,4.99274015426636
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pre-demographic dividend,PRE,3.23993992805481
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Puerto Rico,PRI,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Qatar,QAT,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Romania,ROU,3.34474992752075
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Russian Federation,RUS,4.67819976806641
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Rwanda,RWA,3.07375001907349
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Samoa,WSM,4.53214979171753
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,San Marino,SMR,3.55516004562378
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sao Tome and Principe,STP,5.23510980606079
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Saudi Arabia,SAU,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Senegal,SEN,4.85822010040283
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Serbia,SRB,3.58231997489929
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Seychelles,SYC,4.49883985519409
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sierra Leone,SLE,6.98963022232056
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Singapore,SGP,2.64509010314941
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovak Republic,SVK,3.975830078125
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovenia,SVN,4.93603992462158
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Small states,SST,5.32633996009826
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Solomon Islands,SLB,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Somalia,SOM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Africa,ZAF,6.15898990631104
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia,SAS,3.19979000091553
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,3.19979000091553
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Sudan,SSD,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Spain,ESP,4.17816019058228
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sri Lanka,LKA,2.13539004325867
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Kitts and Nevis,KNA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Lucia,LCA,3.33179998397827
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Martin (French part),MAF,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,5.69377994537354
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa,SSF,3.64186000823975
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,3.64186000823975
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,3.64186000823975
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sudan,SDN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Suriname,SUR,5.68860006332397
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sweden,SWE,7.64084005355835
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Switzerland,CHE,4.86093997955322
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Syrian Arab Republic,SYR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tajikistan,TJK,5.55836009979248
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tanzania,TZA,3.69643998146057
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Thailand,THA,3.05677008628845
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Timor-Leste,TLS,6.83091020584106
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Togo,TGO,4.04394006729126
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tonga,TON,6.3729100227356
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Trinidad and Tobago,TTO,3.2862401008606
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tunisia,TUN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkey,TUR,4.29460000991821
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkmenistan,TKM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turks and Caicos Islands,TCA,2.7437698841095
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tuvalu,TUV,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uganda,UGA,2.13052010536194
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ukraine,UKR,5.31947994232178
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Arab Emirates,ARE,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Kingdom,GBR,5.23890018463135
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United States,USA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Upper middle income,UMC,4.09145987033844
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uruguay,URY,4.66279983520508
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uzbekistan,UZB,5.90000009536743
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Vanuatu,VUT,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Venezuela, RB",VEN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Vietnam,VNM,4.16744995117188
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,West Bank and Gaza,PSE,5.31887006759644
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,World,WLD,4.2557201385498
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Yemen, Rep.",YEM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zambia,ZMB,4.73973989486694
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zimbabwe,ZWE,3.58728003501892
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Afghanistan,AFG,1.89807308
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Africa Eastern and Southern,AFE,12.252003910321
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Africa Western and Central,AFW,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Albania,ALB,9.80235767
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Algeria,DZA,10.73443699
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,American Samoa,ASM,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Andorra,AND,18.59891129
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Angola,AGO,5.42673397
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Antigua and Barbuda,ATG,12.68072319
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Arab World,ARB,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Argentina,ARG,15.03097153
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Armenia,ARM,5.13386965
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Aruba,ABW,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Australia,AUS,16.34828949
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Austria,AUT,15.36366177
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Azerbaijan,AZE,2.80277348
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,"Bahamas, The",BHS,15.69725895
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Bahrain,BHR,7.23445129
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Bangladesh,BGD,2.97787356
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Barbados,BRB,9.88513851
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Belarus,BLR,10.30541611
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Belgium,BEL,15.84235859
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Belize,BLZ,12.14081001
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Benin,BEN,2.96292353
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Bermuda,BMU,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Bhutan,BTN,7.48526764
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Bolivia,BOL,13.03623199
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Bosnia and Herzegovina,BIH,15.14069271
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Botswana,BWA,14.3157196
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Brazil,BRA,10.31530952
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,British Virgin Islands,VGB,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Brunei Darussalam,BRN,7.13899708
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Bulgaria,BGR,11.57721519
